Time (s),Ground Accel (m/s²),Floor Disp (m),Floor Vel (m/s),Floor Accel (m/s²),Damper Rel Disp (m),Damper Rel Vel (m/s),Damper Rel Accel (m/s²),Damper Abs Disp (m),Damper Abs Accel (m/s²)
2.44,-0.01162521297,-0.00067438002134132,0.005719872006407869,-6.748623931080583e-05,-0.002053171333734929,-0.0007350360627973395,0.0026505580129803116,-0.0027275513550762487,0.002583071773669506
2.45,-0.01328069952,-0.0006165636135535579,0.005843409551144559,-0.00013091730335132966,-0.0020603876033631957,-0.0007082178628560117,0.0027130819752852445,-0.0026769512169167536,0.0025821646719339144
2.46,-0.01427847462,-0.0005574487240929967,0.005979568340967676,-0.00019649887202515502,-0.0020673324615316435,-0.0006807537708335503,0.002779736429207039,-0.0026247811856246403,0.0025832375571818843
2.47,-0.009787502727,-0.0004970628484955368,0.006097606778524307,-0.000261790963648598,-0.0020739994743941338,-0.0006526488016645067,0.0028412574046016684,-0.0025710623228896706,0.00257946644095307
2.48,-0.004310419824,-0.00043574897578587725,0.006165167763407601,-0.0003239346106924503,-0.0020803827369296345,-0.000624003705435636,0.0028877618411724567,-0.0025161317127155116,0.002563827230480007
2.49,0.002529837135,-0.00037407041915684254,0.006170543562399341,-0.00038148827995950364,-0.0020864776927723024,-0.0005949874630979494,0.0029154866263648685,-0.002460548111929145,0.002533998346405365
2.5,0.01026231948,-0.0003127051482201291,0.006102510624943351,-0.000432942596238637,-0.0020922816610499727,-0.0005658061924361015,0.002920767506004704,-0.002404986809270102,0.0024878249097660676
2.51,0.009725827257,-0.000252202586418271,0.005998001735428262,-0.00048068856977919946,-0.0020977938417028343,-0.0005366299381362276,0.0029144833539700957,-0.0023499964281211054,0.002433794784190896
2.52,0.001620421686,-0.00019253151683765426,0.005936212180695091,-0.0005309734338550985,-0.0021030142671604286,-0.0005074551533826311,0.0029204735967492154,-0.002295545783998083,0.0023895001628941167
2.53,-0.007526289879,-0.00013304971688269526,0.00596014781029671,-0.000587768838821081,-0.0021079420081397443,-0.0004780930424805133,0.002951948583674338,-0.0022409917250224396,0.0023641797448532564
2.54,-0.010044076410000002,-7.303991236733095e-05,0.006041813092776151,-0.0006495409542905776,-0.002112574120122421,-0.0004483293540548221,0.0030007891014638996,-0.002185614032489752,0.0023512481471733224
2.55,-0.01560828879,-1.2014594106066249e-05,0.006163250559476789,-0.0007153309055818388,-0.0021169058490179116,-0.0004180164250433018,0.003061796700840166,-0.002128920443123978,0.002346465795258327
2.56,-0.028778851440000003,5.068995848230483e-05,0.006377659958197428,-0.0007899295802904494,-0.002120930687044247,-0.0003869511802237849,0.0031512522630632064,-0.002070240728561942,0.0023613226827727575
2.57,-0.04008661281,0.0001161465320328189,0.006713654751905389,-0.0008765759281173444,-0.0021246394622616745,-0.0003548038632616979,0.003278211129354194,-0.0020084929302288555,0.0024016352012368528
2.58,-0.03954494385000001,0.0001852276869297776,0.0071025762274863485,-0.0009706856156908791,-0.002128019986152312,-0.00032130091486577114,0.0034223785498311596,-0.0019427922992225342,0.0024516929341402774
2.59,-0.03509207694,0.0002580684528123678,0.007465576949031697,-0.0010661908652395483,-0.0021310584338152423,-0.00028638861772033067,0.0035600808792569352,-0.0018729899810028745,0.00249389001401739
2.6,-0.036571061970000006,0.00033446005380359387,0.007812743249213515,-0.001163688008396828,-0.002133740961645256,-0.00025011694828238587,0.003694253008332027,-0.001799280907841662,0.002530564999935196
2.61,-0.03443294304,0.00041430189450656154,0.008155624891380019,-0.0012639885683024266,-0.002136054066895513,-0.00021250410176904924,0.0038283162943353014,-0.0017217521723889516,0.002564327726032878
2.62,-0.02476640448,0.0004972724669705685,0.00843848960142138,-0.0013624169434252285,-0.0021379847660420834,-0.00017363572754501322,0.003945358550471904,-0.0016407122990715148,0.002582941607046675
2.63,-0.024586930530000002,0.0005828206551579949,0.008671148036063883,-0.0014592311380741477,-0.0021395212871305816,-0.00013366849015462761,0.004048088927605217,-0.0015567006319725867,0.002588857789531069
2.64,-0.019570773420000003,0.0006705606998736052,0.008876860907058184,-0.0015558986130656087,-0.0021406531864561662,-9.271137496229717e-05,0.004143334110860871,-0.001470092486582561,0.0025874354977952624
2.65,-0.0007868923749000001,0.0007597582421832774,0.008962647554876248,-0.0016444376182214615,-0.002141371646711498,-5.0980676104087406e-05,0.004202805660781083,-0.0013816134045282207,0.0025583680425596217
2.66,0.0127134657,0.0008490024370030388,0.008886191409076026,-0.0017202182167227551,-0.002141671054005711,-8.90078273845763e-06,0.004213173012344872,-0.0012926686170026721,0.002492954795622117
2.67,0.01233878256,0.00093715029667298,0.008743380524912225,-0.0017897103560376541,-0.00214154966253392,3.317907709661958e-05,0.004202798954670569,-0.0012043993658609402,0.002413088598632915
2.68,0.011720821230000001,0.001023891414758933,0.008604843092278377,-0.001858172380732253,-0.0021410079817389327,7.515708190085934e-05,0.004192802006177384,-0.0011171165669799997,0.002334629625445131
2.69,0.01569824649,0.0011091598187581565,0.008448837707566326,-0.0019238368416782219,-0.0021400471754423364,0.00011700417741839396,0.004176617097329537,-0.0010308873566841799,0.0022527802556513155
2.7,0.016533479700000003,0.001192744658228149,0.00826813018643217,-0.00198594119515293,-0.0021386689186793117,0.00015864717518654608,0.004151982456300888,-0.0009459242604511627,0.002166041261147958
2.71,0.02406129111,0.0012743103726621705,0.008045012700372134,-0.002042785206854268,-0.002136875811528429,0.00019997425498999752,0.0041134335043894014,-0.0008625654388662585,0.0020706482975351333
2.72,0.03009122343,0.0013533033215960791,0.007753577086409589,-0.0020918230456547574,-0.0021346719094488403,0.00024080616092773157,0.00405294768315741,-0.0007813685878527612,0.001961124637502653
2.73,0.00984098979,0.0014297348922207057,0.007532737038515733,-0.0021439733131163353,-0.002132062215993999,0.00028113253004056793,0.004012326139409866,-0.0007023273237732931,0.0018683528262935303
2.74,-0.024652186649999998,0.001505323525004184,0.007584989518179928,-0.002216727614044796,-0.0021290492520792885,0.0003214602529015033,0.004053218432777218,-0.0006237257270751044,0.0018364908187324218
2.75,-0.04257060291,0.0015827407810314166,0.007898461687266592,-0.002311628128622449,-0.00212562898952832,0.0003625922572921871,0.004173182445359535,-0.0005428882084969034,0.0018615543167370893
2.76,-0.051246243180000005,0.0016639525197315924,0.008343886052768562,-0.0024203448609831854,-0.0021217903835283256,0.0004051289427067079,0.0043341546375446245,-0.00045783786379673314,0.0019138097765614356
2.77,-0.05961001374,0.0017500387751835554,0.008873365037624027,-0.0025401150879238513,-0.0021175176859700526,0.0004494105689478734,0.0045221706106884745,-0.0003674789107864973,0.0019820555227646267
2.78,-0.053877363660000004,0.0018414794641809656,0.009414772761858026,-0.0026657174652761836,-0.0021127926329921206,0.0004956000266385398,0.0047157209274448116,-0.00027131316881115496,0.0020500034621686244
2.79,-0.03772259901,0.00193778087128571,0.009845508659090868,-0.0027870657581555783,-0.002107596797217533,0.0005435671282789598,0.004877699400639184,-0.000169815925931823,0.0020906336424836094
2.8,-0.018803189970000002,0.002037506984546206,0.01009971399300831,-0.002897656438356218,-0.0021019144916204604,0.0005928939911355863,0.004987673170686092,-6.440750707425438e-05,0.002090016732329874
2.81,-0.0034592247630000003,0.0021389133384526033,0.010181556788271155,-0.0029961992420751635,-0.0020957347061434884,0.0006430631042587964,0.005046149453955939,4.317863230911484e-05,0.002049950211880775
2.82,0.0019771044570000003,0.0022406138865992704,0.010158552841062261,-0.0030867105057033888,-0.0020890511001476963,0.0006936580948996285,0.0050728486742104735,0.00015156278645157405,0.0019861381685070847
2.83,-0.005647517919,0.0023421345633168407,0.010145582502451808,-0.003177770678386976,-0.002081860144759949,0.000744532982649861,0.005102128875836009,0.00026027441855689185,0.001924358197449033
2.84,-0.021064394970000004,0.002444096788454045,0.010246862524989023,-0.0032781377031698908,-0.0020741581216134615,0.0007958716466476164,0.005165603923715057,0.0003699386668405834,0.0018874662205451663
2.85,-0.03510428058,0.0025478028889774984,0.010494357579701689,-0.0033915269042970528,-0.0020659384291073866,0.0008480668545673641,0.0052734376602344805,0.00048186445987011186,0.0018819107559374312
2.86,-0.04147718031,0.0026544883250845695,0.01084272964171252,-0.0035155215835362963,-0.0020571906119465177,0.000901496577606404,0.005412506947573493,0.0005972977131380518,0.001896985364037193
2.87,-0.037941930990000004,0.0027647221177057213,0.011204028882517843,-0.0036437415553989203,-0.0020479014188750015,0.0009563420366968436,0.005556584870514424,0.0007168206988307198,0.0019128433151155075
2.88,-0.04382293770000001,0.0028786210322984426,0.011575754036026419,-0.003776096432886039,-0.002038056459946315,0.001012649749040482,0.005704957598213257,0.0008405645723521277,0.0019288611653272142
2.89,-0.06261477750000001,0.0029968470642503294,0.012069452354350946,-0.0039219551022085936,-0.002027640052254341,0.0010706317893543183,0.0058914504645539816,0.0009692070119959885,0.0019694953623453915
2.9,-0.07275292200000001,0.0031207256263571454,0.012706260067012243,-0.0040842018655318085,-0.0020166333738878134,0.0011307038839511786,0.006122968454818068,0.001104092252469332,0.002038766589286256
2.91,-0.06589521207,0.0032510459881873017,0.013357812299019016,-0.0042534858031135075,-0.0020050142305412326,0.0011931247853649689,0.0063612118279399825,0.001246031757646069,0.0021077260248264784
2.92,-0.05219232939,0.0033873594619033966,0.013904882444199958,-0.004420026620697806,-0.0019927596997646115,0.0012577813699592665,0.006570105090919532,0.001394599762138785,0.0021500784702217224
2.93,-0.039831513570000004,0.0035284838675268197,0.014319998680484673,-0.004580569082359431,-0.0019798491117608264,0.001324336230797749,0.006740867076776968,0.0015486347557659933,0.00216029799441754
2.94,-0.03767763978,0.0036733886016127714,0.014660948136705668,-0.004738693023441855,-0.001966264966964232,0.0013924927285211511,0.006890432467903485,0.0017071236346485395,0.002151739444461627
2.95,-0.04782645756,0.003821894641450819,0.015040259830903818,-0.004903065476928141,-0.001951991464708202,0.0014622077226848348,0.0070525663648332675,0.0018699031767426169,0.00214950088790513
2.96,-0.04788946719,0.00397444068735777,0.015468949350486361,-0.005074955356563153,-0.0019370123044055911,0.0015336243378373344,0.007230756665666683,0.0020374283829521786,0.0021558013091035264
2.97,-0.033023138130000004,0.0041308950117124,0.015821915520439694,-0.005244415972770325,-0.0019213106095848573,0.0016067146263094346,0.007387301028753356,0.0022095844021275428,0.002142885055983035
2.98,-0.020472528240000003,0.004290185310566364,0.016036144250353022,-0.0054055044145640205,-0.0019048712113413138,0.001681165022399252,0.007502778189210125,0.0023853140992250495,0.0020972737746461044
2.99,-0.007393263336000001,0.004450969318143465,0.016120657265067184,-0.00555768421860346,-0.00188768250849798,0.0017565755462675265,0.007579326584444778,0.002563286809645485,0.002021642365841318
3.0,0.01886206959,0.004611607876881607,0.01600705448256121,-0.005694066028591519,-0.0018697373780652506,0.0018324505402783537,0.007595672217720662,0.002741870498816356,0.001901606189129143
3.01,0.04428932472,0.004769812092754166,0.015633788691950742,-0.005807697783502201,-0.001851034672530722,0.0019080905666273636,0.007532333052081296,0.0029187774202234446,0.0017246352685790986
3.02,0.04113658692,0.004923721429025406,0.015148078562297225,-0.00590841650720144,-0.0018315796380952466,0.0019829163204677044,0.007432817715986851,0.0030921417909301595,0.0015244012087854072
3.03,0.006060375693,0.005073724071756877,0.014852449983997002,-0.006020336539843432,-0.0018113799466813261,0.002057021962316399,0.007388310653752072,0.003262344125075551,0.0013679741139086396
3.04,-0.041293340910000004,0.005222824797867812,0.014967695238189898,-0.006163577838577572,-0.0017904383564986944,0.002131296074209947,0.007466511724957648,0.0034323864413691174,0.0013029338863800727
3.05,-0.07437868425000001,0.005375080934164622,0.015483532021172215,-0.0063410907249589615,-0.0017687470819099196,0.0022069588435450114,0.007666042142055195,0.0036063338522547028,0.0013249514170962373
3.06,-0.07992931958999999,0.005533451947663124,0.016190670678528148,-0.006539181643854114,-0.0017462877129062067,0.0022849149571975585,0.007925180588454196,0.0037871642347569174,0.0013859989446000781
3.07,-0.05625538614,0.00569843139219077,0.01680521822700097,-0.006736014391581169,-0.0017230364659830734,0.002365334427429116,0.008158713457857302,0.003975394926207697,0.0014226990662761368
3.08,-0.024644662380000005,0.0058681647931476425,0.01714146196437358,-0.006915286653896364,-0.0016989714046147847,0.0024476778462286216,0.008309970302043768,0.004169193388532858,0.0013946836481474045
3.09,-0.01600058088,0.006040245644714428,0.017274708348983543,-0.0070806796841108265,-0.0016740768625043538,0.002531230575857557,0.008400575623743366,0.004366168782210075,0.00131989593963254
3.1,-0.033376141170000005,0.006213868862245899,0.017449935157310584,-0.00725068070048112,-0.0016483419453766784,0.002615752849677516,0.008503879140248461,0.004565526916869221,0.0012531984397673376
3.11,-0.054405936270000003,0.0063901955486274035,0.017815402118990353,-0.007438004403565755,-0.0016217551957275296,0.0027015970801522534,0.008664966954699049,0.004768440352899874,0.0012269625511332968
3.12,-0.06095212965,0.006570856573966773,0.018316802948883618,-0.007639895537781501,-0.0015943008962031491,0.002789262824723837,0.008868181959617628,0.004976555677763624,0.0012282864218361236
3.13,-0.06937584912,0.0067568954965561345,0.018890981568988614,-0.007852359211218657,-0.0015659591896013533,0.0028790784956353285,0.009094952222680707,0.005190936306954781,0.0012425930114620537
3.14,-0.08250648507,0.006949204091788939,0.01957073747757227,-0.008078793262049522,-0.0015367071432090295,0.002971330782829432,0.00935550521613997,0.005412496948579909,0.0012767119540904454
3.15,-0.08093393226000001,0.0071485876070240765,0.020305965569455246,-0.008316005691355793,-0.0015065190705249396,0.003066283753988542,0.009635089015682063,0.005642068536499137,0.0013190833243262728
3.16,-0.06978760425000001,0.0073549935407753965,0.020975221180808756,-0.008554408547942274,-0.0014753679276064008,0.0031639448297192297,0.009897126130455392,0.005879625613168996,0.0013427175825131143
3.17,-0.05975287677,0.007567550657656872,0.02153620219548632,-0.008789869536544932,-0.0014432278386024852,0.0032640729710638728,0.010128502138473227,0.0061243228190543866,0.0013386326019282982
3.18,-0.05325661629,0.007785292587262446,0.022012183725628562,-0.00902331749500665,-0.0014100755015242232,0.0033663944445885387,0.010335792566459934,0.006375217085738223,0.0013124750714532812
3.19,-0.05157871389,0.0080075782889154,0.022444956604962166,-0.00925743681827236,-0.0013758898801874105,0.0034707298227739975,0.010531283070631735,0.006631688408727989,0.0012738462523593785
3.2,-0.05564657754,0.008234239645977538,0.02288731480746545,-0.009496214111070496,-0.0013406510306127072,0.0035770400921666576,0.010730770807900237,0.006893588615364831,0.0012345566968297375
3.21,-0.05464587906,0.00846538919979091,0.023342595955208916,-0.009740012940236534,-0.001304338978074991,0.003685370415376602,0.010935293834088599,0.007161050221715919,0.0011952808938520687
3.22,-0.028833552000000002,0.008700409231563956,0.02366141039940043,-0.009976529281460412,-0.0012669344006637686,0.0037955450668678667,0.011099636464164387,0.007433474830900188,0.0011231071827039751
3.23,0.0121003407,0.008936937554875374,0.023644254262883028,-0.01018790932201959,-0.0012284223897717425,0.003906857111537351,0.011162772469732584,0.007708515165103631,0.000974863147712994
3.24,0.029484759420000003,0.009171826408139554,0.02333351638995309,-0.010374565143967594,-0.0011887963463534529,0.004018351572120579,0.011136119646913013,0.007983030061786101,0.000761554502945419
3.25,0.0030561524640000002,0.009403824640290766,0.023066130040289318,-0.01056179290478677,-0.0011480564148032611,0.004129634737917766,0.011120513512524365,0.008255768225487506,0.0005587206077375942
3.26,-0.026595518220000003,0.009634541141498037,0.023077170201164825,-0.010769540676111994,-0.0011062023706299704,0.004241174096740374,0.011187358251997171,0.008528338770868067,0.00041781757588517723
3.27,-0.03166117659,0.009866225235066946,0.023259648512616964,-0.010991491843460675,-0.0010632283101938433,0.0043536379904850495,0.0113054204969379,0.008802996924873102,0.0003139286534772287
3.28,-0.01885328964,0.010099529505134215,0.02340120550083685,-0.011211576742562492,-0.0010191240175856596,0.0044672205311516834,0.011411087636388807,0.009080405487548555,0.000199510893826315
3.29,-0.001218253869,0.01033347755971752,0.02338840541582401,-0.011419983769004757,-0.0009738797896579595,0.0045816250543883365,0.011469817010941807,0.00935959777005956,4.983324193704873e-05
3.3,0.005951792727,0.010566667334908261,0.023249549622324277,-0.011617636072942195,-0.0009274895554875501,0.004696421779693545,0.011489528050099885,0.00963917777942071,-0.00012810802284230881
3.31,-0.008962659288,0.010798652239345183,0.023147431265060178,-0.011816901940877454,-0.0008799501243181103,0.004811464454194429,0.011519006850076851,0.009918702115027073,-0.00029789509080060256
3.32,-0.035652895020000006,0.011030645713523668,0.023251263570636716,-0.012032191251814775,-0.0008312572627826844,0.004927107852890757,0.011609672889188728,0.010199388450740983,-0.0004225183626260509
3.33,-0.0529062129,0.01126476486292542,0.023572566309713838,-0.012266368852761111,-0.0007814017953176213,0.005043985640121863,0.01176588455703238,0.010483363067607799,-0.0005004842957287287
3.34,-0.05920259463000001,0.011502673763087586,0.02400921372271927,-0.012512956076152257,-0.0007303688514296053,0.005162603137481323,0.01195761491485985,0.01077230491165798,-0.0005553411612924108
3.35,-0.06247180656,0.011745175756519297,0.024491184963622938,-0.012767196933114809,-0.0006781397765025966,0.005283211847920419,0.012164127172959404,0.0110670359800167,-0.0006030697601554016
3.36,-0.05425047720000001,0.011992360896600258,0.0249458430525693,-0.013023469037613589,-0.0006246944649900074,0.005405850454597425,0.01236359416244175,0.011367666431610251,-0.0006598748751718425
3.37,-0.02941510842,0.012243253634134735,0.025232704454326113,-0.01326983623102387,-0.0005700140373831242,0.005530235066779206,0.012513328273914336,0.01167323959675161,-0.000756507957109534
3.38,-0.005858780193000001,0.012495793320516948,0.025275232822116443,-0.013498378823910378,-0.0005140841179098252,0.005655748827880607,0.012589423946365908,0.011981709202607122,-0.0009089548775444694
3.39,-0.006714243585000001,0.01274817957674488,0.025202018423469856,-0.01371752468340684,-0.0004568961490362324,0.005781844946837949,0.01262979984510244,0.012291283427708646,-0.001087724838304399
3.4,-0.04581798759,0.01300082132242782,0.025326330713118215,-0.013952248561921482,-0.00039844373283144376,0.005908638294119779,0.012728869611263672,0.012602377589596377,-0.0012233789506578135
3.41,-0.09364289517000002,0.013256866748318935,0.025882754465104917,-0.01422388380073833,-0.00033871516486995266,0.00603707529817844,0.012958531200468592,0.012918151583448983,-0.001265352600269734
3.42,-0.11698277850000001,0.013520241091544696,0.026792114180047198,-0.014529846880805372,-0.00027768803328984614,0.006168351017842865,0.013296612732416491,0.01324255305825485,-0.0012332341483888842
3.43,-0.11227201650000002,0.013793159068528241,0.02779148121666188,-0.014851540796258195,-0.00021533048453129284,0.006303158733867797,0.013664930472569847,0.013577828583996948,-0.0011866103236883446
3.44,-0.10239246360000001,0.01407568980478326,0.028714666034341783,-0.015175975767760808,-0.00015160693665917542,0.006441550840555687,0.014013490865008183,0.013924082868124084,-0.001162484902752628
3.45,-0.09627073911,0.014367036099489904,0.029554592906987035,-0.01550185241318805,-8.648259596104456e-05,0.006583317299070486,0.014339800837951455,0.014280553503528859,-0.0011620515752365917
3.46,-0.09054169911,0.014666469040243959,0.030331995243823965,-0.015830118439425542,-1.9924683844687573e-05,0.006728265124200911,0.014649764188133286,0.014646544356399272,-0.0011803542512922593
3.47,-0.081592713,0.01497329262468713,0.03103272164481012,-0.016159013473343295,4.8097681655963314e-05,0.006876207975929267,0.014938806157537798,0.015021390306343092,-0.0012202073158054938
3.48,-0.05199085161,0.0152861435073507,0.031537454887904014,-0.016477902517878035,0.00011761249244509842,0.007026754181897756,0.015170435036160047,0.015403755999795798,-0.0013074674817179915
3.49,0.001920745026,0.015601938704035083,0.031621584448972576,-0.016766291852408643,0.00018864118917842377,0.007178985164767312,0.015275761537751297,0.015790579893213506,-0.0014905303146573443
3.5,0.05194410696,0.015915963474292444,0.031183369602499605,-0.017011825456185056,0.0002611934893499657,0.007331474869541078,0.015222179417001925,0.01617715696364241,-0.0017896460391831348
3.51,0.0646587891,0.016224026131679614,0.030429161874934454,-0.017226823996845025,0.0003352655425412307,0.007482935768711919,0.015070000417166284,0.016559291674220846,-0.0021568235796787377
3.52,0.04430370618,0.016524727076527537,0.029711027094650157,-0.017437636780014684,0.00041084476429433463,0.007632908581908867,0.014924562222223315,0.01693557184082187,-0.0025130745577913727
3.53,0.029600595900000002,0.016819112399035784,0.02916603740699924,-0.017655998670169034,0.0004879176532211922,0.007781669203462643,0.01482756208853193,0.017307030052256978,-0.0028284365816370997
3.54,0.022062336840000002,0.017108592845231748,0.028730051832193525,-0.017878183550973537,0.0005664740422367565,0.00792960859965022,0.014760317148983116,0.017675066887468505,-0.0031178664019904205
3.55,0.00807007878,0.01739424047596096,0.028399474313648854,-0.018104904537960504,0.00064650719145022,0.00807702124304248,0.014722211529468798,0.01804074766741118,-0.0033826930084917065
3.56,-0.0007824375558000001,0.01767714196340798,0.028180823175754915,-0.018337681816627358,0.0007280133510519845,0.008224210677310419,0.014715675324118816,0.018405155314459964,-0.0036220064925085414
3.57,-0.001178344827,0.017958076475230917,0.028006079188832727,-0.018571897950610212,0.0008109913642734729,0.008371391966987262,0.014720582611249821,0.01876906783950439,-0.0038513153393603906
3.58,0.003127325976,0.018237154182857488,0.027809462336481478,-0.018802491370639374,0.0008954412284233182,0.008518580862981804,0.0147171965876584,0.019132595411280807,-0.004085294782980975
3.59,-0.003731899599,0.018514318059541637,0.02762331300034838,-0.019031949478979987,0.0009813628476512402,0.008665742982602587,0.01471522733649817,0.019495680907192878,-0.004316722142481817
3.6,-0.0319146768,0.018790484708424215,0.02761001677616711,-0.019273871756273916,0.0010687572561064798,0.008813138708445344,0.014763917832053487,0.019859241964530695,-0.00450995392422043
3.61,-0.060388721730000004,0.01906792214359331,0.027877470257651617,-0.019538830476825024,0.0011576301583105491,0.008961441732368517,0.014896686952581128,0.020225552301903857,-0.004642143524243893
3.62,-0.07158990726,0.019349012282435636,0.028340557510813935,-0.019822347880711466,0.0012479942160844308,0.009111369822407827,0.015088931055280575,0.020597006498520067,-0.0047334168254308945
3.63,-0.08517129309,0.01963533832813653,0.028924651629364938,-0.020120028759087735,0.0013398681090366136,0.009263408768028737,0.015318858068901275,0.020975206437173145,-0.004801170690186457
3.64,-0.10285578990000001,0.01992827162896975,0.02966200853727869,-0.020435672648161637,0.0014332750865617525,0.00941798673699903,0.015596735725157341,0.0213615467155315,-0.0048389369230043
3.65,-0.09548119107,0.02022882019776728,0.030447705222227523,-0.020761971332071694,0.001528242157493625,0.009575427449375494,0.01589140675013596,0.021757062355260905,-0.00487056458193573
3.66,-0.051017130630000004,0.020535913820416293,0.030971019307575186,-0.021073533298395133,0.001624796440227073,0.009735429097314102,0.016108922837585627,0.022160710260643368,-0.00496461046080951
3.67,0.006552602253,0.020845675111375264,0.03098123888421899,-0.021347079749844067,0.0017229577594408238,0.009896834745436048,0.0161722067868036,0.022568632870816088,-0.005174872963040468
3.68,0.054154005660000004,0.02115289674333734,0.03046308750819627,-0.021576587541700304,0.0018227322734989699,0.010058068066193162,0.016074457364618922,0.02297562901683631,-0.005502130177081385
3.69,0.07678971738,0.021453170317639075,0.029591627352150696,-0.021771720627414434,0.0019241114777244117,0.010217772778895212,0.015866485175790878,0.023377281795363487,-0.005905235451623553
3.7,0.07202098809,0.021744273255420866,0.028628960204207528,-0.02195100349121963,0.00202707652315002,0.010375236306226419,0.015626220290450177,0.023771349778570885,-0.006324783200769457
3.71,0.04003494354,0.02202665927637645,0.027848243986909185,-0.022136308338448936,0.0021316054430925587,0.010530547682281344,0.015436054920534858,0.024158264719469007,-0.006700253417914075
3.72,-0.018549640710000002,0.022303492383901596,0.027518377518119943,-0.02235168258939895,0.0022376812773609823,0.010684619171403379,0.015378242903872397,0.02454117366126258,-0.006973439685526554
3.73,-0.07534636227000001,0.022579899477394867,0.02776304118053436,-0.02261158790771718,0.0023452992294362967,0.010838971243659496,0.01549217154735134,0.024925198706831166,-0.007119416360365838
3.74,-0.1037981385,0.022860870492417643,0.028431161824020855,-0.022908784164983598,0.0024544696086975784,0.01099510460859684,0.015734501440117277,0.025315340101115223,-0.007174282724866324
3.75,-0.1070562357,0.02314930012766546,0.029254765225542323,-0.023224909730722637,0.0025652146629986466,0.011153906251616797,0.016025827163874084,0.025714514790664104,-0.00719908256684855
3.76,-0.09218956329000001,0.023445659717575916,0.03001715275654903,-0.023543383057935893,0.0026775618996311068,0.011315541074875243,0.01630113748781541,0.026123221617207024,-0.007242245570120487
3.77,-0.0729459828,0.023748774692201737,0.03060584216861521,-0.023854280618828327,0.0027915379907324793,0.011479677145399264,0.01652607661698886,0.026540312682934216,-0.007328204001839464
3.78,-0.07118487198000001,0.02405723599216281,0.031086417823599347,-0.024161443164344792,0.002907165908128935,0.011645906333891887,0.01671976108153588,0.026964401900291746,-0.0074416820828089175
3.79,-0.07323082596000001,0.024370494708843712,0.031565325512581136,-0.024472716979297884,0.003024465814665817,0.011814074973484509,0.016913966836988713,0.02739496052350953,-0.007558750142309167
3.8,-0.041909997510000005,0.024687795271705178,0.031894787059711924,-0.024775797064544705,0.00314345601121118,0.011983964335588116,0.017063905583732875,0.02783125128291636,-0.007711891480811833
3.81,0.04432024584,0.025005437675629086,0.0316336937250697,-0.02503262153390009,0.0032641481348378814,0.012154460389752136,0.017035305249071108,0.028269585810466968,-0.007997316284828977
3.82,0.15971661,0.025315417805329084,0.030362332214930014,-0.02520282465403706,0.003386536084463964,0.01232312953546436,0.01669852389337405,0.028701953889793047,-0.008504300760662997
3.83,0.2477526291,0.02560759241636327,0.028072589991906833,-0.025276380850598745,0.003510586014461311,0.012486856464005066,0.016046861814767176,0.02911817843082458,-0.00922951903583158
3.84,0.256317642,0.025874452441291246,0.025299414993688582,-0.02528834769305094,0.003636236703890454,0.012643281421823499,0.015238129748919405,0.0295106891451817,-0.010050217944131523
3.85,0.17730633240000002,0.02611534118986458,0.022878334720978097,-0.025303732449046074,0.00376341355825656,0.012792089451397742,0.01452347616592926,0.02987875474812114,-0.010780256283116824
3.86,0.048212481060000006,0.026337219398162495,0.02149730693860498,-0.02538301056557765,0.003892050361511827,0.012935271199655677,0.014112873485658085,0.030229269759674323,-0.01127013707991957
3.87,-0.0740776644,0.026551565678070366,0.021371949042969397,-0.0255537519015389,0.004022107797519544,0.013076216001887667,0.014076086960739986,0.03057367347558991,-0.01147766494079891
3.88,-0.1562444586,0.026769759177582463,0.02226675085944997,-0.025808007802346128,0.004153580537069162,0.013218331908035988,0.014347094268924266,0.030923339714651624,-0.011460913533421851
3.89,-0.1885418235,0.02699974819918868,0.023731053461793366,-0.026117753828974938,0.004286492375238864,0.013364035725904312,0.01479366930474042,0.03128624057442754,-0.011324084524234529
3.9,-0.1667144754,0.02724462607257081,0.02524452121463293,-0.026444994503112385,0.004420884088060195,0.01351430683836202,0.015260553186801019,0.03166551016063101,-0.011184441316311355
3.91,-0.11999425230000002,0.02750290894488157,0.02641205324751845,-0.026757326619783,0.0045567993757900565,0.013668750707610202,0.015628220662834934,0.03205970832067163,-0.011129105956948063
3.92,-0.08580643173000001,0.027770829400872613,0.02717203795069053,-0.02704641677580176,0.004694274501149684,0.013826274364315359,0.015876510678196332,0.0324651039020223,-0.011169906097605431
3.93,-0.06066688428000001,0.028044852515997306,0.027632585074248022,-0.02731747452269962,0.004833335068268979,0.013985839059543637,0.016036428367459287,0.032878187584266284,-0.01128104615524033
3.94,-0.0327049704,0.02832214046806561,0.027825005339412723,-0.02757032712436016,0.00497399727406063,0.014146602098786525,0.016116179481118365,0.03329613774212624,-0.011454147643241794
3.95,-0.0004968333360000001,0.02859983631915273,0.02771416487801105,-0.027799568891974956,0.005116268799062562,0.01430770290159986,0.01610398108154849,0.03371610511821529,-0.011695587810426466
3.96,0.02857303764,0.028874881024803706,0.027294776252184398,-0.02800195196935481,0.005260148351399574,0.01446820756580246,0.01599695175897169,0.03413502937620328,-0.012005000210383122
3.97,0.05330295873,0.02914437739481766,0.0266044977506065,-0.028177751976224533,0.005405625481015326,0.014627218357348098,0.01580520655015578,0.034550002875832986,-0.012372545426068748
