Time (s),Ground Accel (m/s²),Floor Disp (m),Floor Vel (m/s),Floor Accel (m/s²),Damper Rel Disp (m),Damper Rel Vel (m/s),Damper Rel Accel (m/s²),Damper Abs Disp (m),Damper Abs Accel (m/s²)
6.28,0.779274027,0.03211597553003576,0.11655905571867195,-0.8175138631746457,0.013431048703640251,-0.0022917217846245537,0.04535837327192019,0.045547024233676014,-0.7721554899027255
6.29,0.9248024340000001,0.03323704380523737,0.10765459932164956,-0.963377416229833,0.01341034378051331,-0.0018492628407636598,0.04313341550025859,0.04664738758575068,-0.9202440007295744
6.3,1.0836753840000002,0.03426144597339322,0.09722583430952064,-1.1223755861959497,0.013393939623726434,-0.0014315685166115923,0.04040544933015491,0.047655385597119654,-1.0819701368657948
6.31,1.219045536,0.035174203642577485,0.08532569952733213,-1.2576513702417536,0.013381563683288104,-0.0010436195710543824,0.037184339781287074,0.04855576732586559,-1.2204670304604666
6.32,1.266541632,0.035963397693176136,0.07251311059239794,-1.3048664167450845,0.013372897933592915,-0.0006895303679834823,0.03363350083289293,0.04933629562676905,-1.2712329159121916
6.33,1.181494818,0.03662542125760505,0.05989160229338427,-1.21943524305765,0.013367595560660637,-0.0003709442184720187,0.030083729069399795,0.049993016818265686,-1.1893515139882502
6.34,0.9974140920000001,0.037167977274360484,0.04861960105770311,-1.0349650040785818,0.013365310389705289,-8.608997259763651e-05,0.026887120105476642,0.05053328766406577,-1.0080778839731053
6.35,0.8062384797,0.03760721287508544,0.03922751908728868,-0.843451390004305,0.013365726927667937,0.00016939756512723605,0.02421038743949787,0.05097293980275338,-0.8192410025648071
6.36,0.6626456838,0.037960912463823514,0.031512398660325555,-0.6995726953883203,0.013368576169777376,0.0004004508567606336,0.022000270887181636,0.05132948863360089,-0.6775724245011387
6.37,0.5809441779000001,0.03824310694730387,0.024926498035746328,-0.6176074295275249,0.013373633138994851,0.0006109429867344034,0.020098155107572332,0.051616740086298726,-0.5975092744199526
6.38,0.5558150781000001,0.0384621267930337,0.018877471110219132,-0.5921979555779135,0.013380703261781264,0.0008030815705481221,0.018329561655171397,0.051842830054814965,-0.5738683939227421
6.39,0.5361191487,0.03862179194798038,0.013055559879116227,-0.5721842906426671,0.013389607393952448,0.000977744863688732,0.016603096972950607,0.05201139934193283,-0.5555811936697165
6.4,0.45807078870000006,0.03872569781471879,0.007725613468566088,-0.4938049914673608,0.013400174923080398,0.00113576096190113,0.015000122669528979,0.052125872737799187,-0.4788048687978318
6.41,0.293928201,0.03878237425255438,0.0036096740985524576,-0.3293828825353653,0.013412251076063269,0.0012794696346730531,0.01374161188485569,0.05219462532861765,-0.3156412706505096
6.42,0.047887887780000006,0.038808156534048836,0.0015467822003384854,-0.08319549710742913,0.013425716487851486,0.0014136127229703614,0.013087005774605961,0.05223387302190032,-0.07010849133282317
6.43,-0.2489143293,0.03882688315123036,0.002198541235966474,0.2135473042330268,0.013440510927434582,0.0015452751936488155,0.01324548836108487,0.052267394078664944,0.22679279259411167
6.44,-0.5147958384,0.038866185488774886,0.0056619262729385375,0.4791297031613859,0.013456651264569306,0.0016827922332960264,0.0142579195683573,0.05232283675334419,0.49338762272974324
6.45,-0.6729642342000001,0.038950702771275665,0.01124153022721725,0.6367910876943568,0.013474233771008795,0.0018337090546019068,0.01592544469281877,0.05242493654228446,0.6527165323871755
6.46,-0.7074220554,0.03909580312007402,0.017778539532453452,0.6706107733528834,0.013493416643131795,0.0020028653699981106,0.01790581838642201,0.05258921976320581,0.6885165917393055
6.47,-0.6332007726000001,0.03930524648674831,0.024110133802404895,0.5957080806374049,0.01351438920844104,0.0021916476918508706,0.019850645984130014,0.052819635695189354,0.6155587266215349
6.48,-0.4925016324,0.03957259950218879,0.02936046928569114,0.45435901601984474,0.013537339290268681,0.0023983686736773085,0.02149355038115762,0.05310993879245747,0.4758525664010024
6.49,-0.33754748310000005,0.039885033920232835,0.033126414323117685,0.2988299914654644,0.013562428007746728,0.002619374821932084,0.022707679269797457,0.05344746192797956,0.32153767073526185
6.5,-0.1816425486,0.040227329944577395,0.03533279054579431,0.1424452530698601,0.013589776044576996,0.0028502325441215077,0.02346386516808728,0.05381710598915439,0.1659091182379474
6.51,-0.00458256492,0.04058334458378952,0.035870137296630175,-0.034975902902686595,0.013619458023655509,0.0030861632715810648,0.023722280323824077,0.054202802607445026,-0.011253622578862518
6.52,0.2185141203,0.040934714762969296,0.034403898539325586,-0.25827184855823093,0.01365149707561805,0.0033216471209271837,0.023374489545399654,0.05458621183858735,-0.23489735901283126
6.53,0.48935654640000004,0.041259069596080264,0.030467068082868018,-0.5290942427332825,0.01368585467338345,0.0035498724321528486,0.02227057269973333,0.054944924269463714,-0.5068236700335492
6.54,0.7546104117,0.04153066120600016,0.023851253901110772,-0.794068593618166,0.013722418588197822,0.0037629105307214914,0.020337047013995288,0.05525307979419798,-0.7737315466041707
6.55,0.9489801600000001,0.04172462436590671,0.01494137808019956,-0.9879065705640762,0.013760998103760351,0.0039529925817842725,0.017679363198560907,0.05548562246966706,-0.9702272073655153
6.56,1.01901375,0.04182291007557835,0.004715763854127932,-1.0572162746502496,0.01380133462450891,0.004114311567927536,0.014584434030091895,0.055624244700087255,-1.0426318406201578
6.57,0.8997696684000001,0.04182020794350951,-0.005256190267894991,-0.9371745497543349,0.013843130411426475,0.004244845815585426,0.011522415501486041,0.05566333835493599,-0.9256521342528489
6.58,0.5837583726,0.04172870530855355,-0.01304433672329762,-0.6204547413261909,0.013886093914730224,0.004347854845164454,0.009079390414319474,0.05561479922328377,-0.6113753509118715
6.59,0.17543536920000002,0.04157745925592765,-0.017204873801881862,-0.21165267439065727,0.013929992003467524,0.004431762902295407,0.007702221011871249,0.05550745125939517,-0.20395045337878603
6.6,-0.18740562930000002,0.041403903827421595,-0.017506211899329317,0.15138505490116683,0.013974689101835825,0.0045076567713648215,0.007476552802011635,0.05537859292925742,0.15886160770317848
6.61,-0.4180107708,0.04124217490836981,-0.01483957191102787,0.38194294275912255,0.014020156302298439,0.004585783321157968,0.008148757156617573,0.055262331210668245,0.3900916999157401
6.62,-0.4994376948,0.04111490697045344,-0.010614015672246112,0.46316830499722905,0.01406645046622402,0.00467304946395843,0.009304471403474776,0.05518135743667746,0.47247277640070384
6.63,-0.46793386080000005,0.04103113110227154,-0.006141157964134401,0.43140323662511304,0.014113677393690842,0.0047723360294058235,0.010552841686003803,0.05514480849596238,0.44195607831111683
6.64,-0.37548608850000004,0.040988972218414514,-0.0022906188072701512,0.33870459474773695,0.014161955358789296,0.004883256990284901,0.011631350489811662,0.05515092757720381,0.35033594523754863
6.65,-0.23521201560000002,0.04097948966998265,0.00039410912089664677,0.19824099088562264,0.014211388027754407,0.005003276802737305,0.012372612000669206,0.055190877697737055,0.21061360288629183
6.66,-0.03706142463,0.04098838720822099,0.0013853985267720632,1.6890289460641528e-05,0.014262045405516538,0.0051281987496889815,0.01261177738966622,0.05525043261373753,0.012628667679126862
6.67,0.1823437674,0.0409967591827807,0.0002889963851700932,-0.2192973186098546,0.014313948242834378,0.005252368713878932,0.012222215448323928,0.05531070742561508,-0.20707510316153066
6.68,0.37001603250000004,0.04098399923178979,-0.0028409865833525123,-0.4066992750946665,0.014367057773167794,0.0053695373528044495,0.011211512336779625,0.055351057004957585,-0.3954877627578869
6.69,0.5196737628,0.04093152394176075,-0.007654071422455232,-0.5559176927258775,0.014421275367588958,0.005473981531428316,0.009677323387993556,0.05535279930934971,-0.546240369337884
6.7,0.6616913670000001,0.04082365202181505,-0.013920312566684457,-0.6973305361199675,0.014476449174028825,0.005560779756545013,0.007682321635345976,0.05530010119584387,-0.6896482144846215
6.71,0.8451416043000001,0.04064501605172807,-0.021806881450711423,-0.879983240685426,0.014532378276942187,0.005625040826127299,0.005169892281111102,0.05517739432867026,-0.8748133484043149
6.72,1.092872259,0.04037678103459163,-0.03184012197657731,-1.126664864487751,0.014588807281279396,0.0056607600413146235,0.0019739507563537456,0.054965588315871027,-1.1246909137313974
6.73,1.351495251,0.0399956147812207,-0.044393128697608815,-1.3839364797185492,0.014645413547229391,0.005660493148684454,-0.002027329282387677,0.05464102832845009,-1.3859638090009367
6.74,1.5415002359999999,0.03947777786419168,-0.05917425470819437,-1.5722887223985613,0.014701798897891563,0.005616576983749943,-0.006755903704514302,0.054179576762083244,-1.5790446261030757
6.75,1.6412532210000002,0.038804974765976656,-0.07538636493481084,-1.6701333229247335,0.014757496287759495,0.005522900989836401,-0.01197929507819416,0.053562471053736155,-1.6821126180029276
6.76,1.658796444,0.03796721850250052,-0.09216488776041691,-1.6855712421964815,0.014811989785822353,0.005375798622735104,-0.01744117834206528,0.052779208288322874,-1.7030124205385468
6.77,1.563128343,0.036963738415289674,-0.10853112968175184,-1.5876771420705036,0.014864740568177787,0.005174357848351821,-0.02284697653459143,0.05182847898346746,-1.610524118605095
6.78,1.3613611680000002,0.035804143729409106,-0.12338780749436166,-1.3836584204514613,0.014915216420957684,0.004920812707627484,-0.02786205161027623,0.05071936015036679,-1.4115204720617376
6.79,1.1433604050000001,0.03450658805682568,-0.1361233270223234,-1.1634454851408829,0.014962920639376985,0.004620030976232686,-0.032294294668683374,0.04946950869620267,-1.1957397798095661
