"tablescraper-selected-row href","name","tablescraper-selected-row","tablescraper-selected-row 3"
"https://twcoupon.com/brandshop-17697-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%83%a0%e5%ae%87%e9%96%80%e5%b8%82.html","惠宇門市","台中市南屯區向上南路一段167之1號","04-24739173"
"https://twcoupon.com/brandshop-18763-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e7%86%8a%e8%b2%93%e9%96%80%e5%b8%82.html","熊貓門市","台中市南屯區向上南路一段325號1樓","04-24754550"
"https://twcoupon.com/brandshop-14873-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%b5%b7%e5%be%b7%e5%a0%a1%e9%96%80%e5%b8%82.html","海德堡門市","台中市南屯區向心南路928號930號","04-24759288"
"https://twcoupon.com/brandshop-17367-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e4%b8%ad%e5%8b%87%e9%96%80%e5%b8%82.html","中勇門市","台中市南屯區忠勇路105之27號1樓","04-23809105"
"https://twcoupon.com/brandshop-18398-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%96%b0%e5%a2%a9%e8%88%88%e9%96%80%e5%b8%82.html","新墩興門市","台中市南屯區東興路二段98號1樓","04-24712169"
"https://twcoupon.com/brandshop-17695-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%83%a0%e6%96%87%e9%96%80%e5%b8%82.html","惠文門市","台中市南屯區河南路四段226號228號1樓","04-22546680"
"https://twcoupon.com/brandshop-18543-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e7%91%9e%e9%99%bd%e9%96%80%e5%b8%82.html","瑞陽門市","台中市南屯區河南路四段442號446號1、2樓","04-22510797"
"https://twcoupon.com/brandshop-15265-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e5%8d%97%e5%b1%af%e9%96%80%e5%b8%82.html","南屯門市","台中市南屯區南屯路二段570號","04-23891441"
"https://twcoupon.com/brandshop-18561-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e8%90%ac%e6%96%87%e9%96%80%e5%b8%82.html","萬文門市","台中市南屯區黎明路一段1033號","04-23840027"
"https://twcoupon.com/brandshop-16196-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e5%90%91%e4%b8%8a%e9%96%80%e5%b8%82.html","向上門市","台中市南屯區黎明路二段193號","04-23846325"
"https://twcoupon.com/brandshop-17693-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%83%a0%e4%b8%ad%e9%96%80%e5%b8%82.html","惠中門市","台中市南屯區黎明路二段425號1樓","04-22515764"
"https://twcoupon.com/brandshop-16791-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%96%87%e5%b6%ba%e9%96%80%e5%b8%82.html","文嶺門市","台中市南屯區嶺東路806號","04-23805911"
"https://twcoupon.com/brandshop-18446-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%96%b0%e8%b1%90%e5%8a%9f%e9%96%80%e5%b8%82.html","新豐功門市","台中市南屯區豐樂里永春東路860號","04-23862140"
"https://twcoupon.com/brandshop-17920-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e9%9b%85%e5%85%b8%e9%96%80%e5%b8%82.html","雅典門市","台中市南區三民西路377號西川一路1號","04-23787407"
"https://twcoupon.com/brandshop-15176-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e9%95%b7%e5%84%84%e9%96%80%e5%b8%82.html","長億門市","台中市南區工學路108號","04-22653820"
"https://twcoupon.com/brandshop-17272-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e5%a4%a7%e6%99%82%e4%bb%a3%e9%96%80%e5%b8%82.html","大時代門市","台中市南區工學路55號57號","04-22609203"
"https://twcoupon.com/brandshop-17889-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e8%a9%a0%e6%ac%8a%e9%96%80%e5%b8%82.html","詠權門市","台中市南區五權南路527號","04-22655461"
"https://twcoupon.com/brandshop-18774-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e7%a6%8f%e7%94%b0%e9%96%80%e5%b8%82.html","福田門市","台中市南區文心南路883、885號1樓","04-22612900"
"https://twcoupon.com/brandshop-15679-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e5%ae%9c%e5%af%a7%e9%96%80%e5%b8%82.html","宜寧門市","台中市南區東興路一段21號1樓","04-22605645"
"https://twcoupon.com/brandshop-15280-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e5%8d%97%e7%be%8e%e9%96%80%e5%b8%82.html","南美門市","台中市南區南平路182號","04-22650922"
"https://twcoupon.com/brandshop-16155-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e5%85%89%e8%bc%9d%e9%96%80%e5%b8%82.html","光輝門市","台中市南區美村路二段79號81號1F","04-23754586"
"https://twcoupon.com/brandshop-15118-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e9%ab%98%e5%b7%a5%e9%96%80%e5%b8%82.html","高工門市","台中市南區高工路168號1樓","04-22634012"
"https://twcoupon.com/brandshop-16903-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e5%8f%b0%e7%81%ab%e9%96%80%e5%b8%82.html","台火門市","台中市南區高工路355號1樓","04-22600615"
"https://twcoupon.com/brandshop-18254-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%96%b0%e5%9c%8b%e5%85%89%e9%96%80%e5%b8%82.html","新國光門市","台中市南區國光路82及84號;愛國街67及69號","04-22203755"
"https://twcoupon.com/brandshop-18606-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e7%be%a9%e8%88%88%e9%96%80%e5%b8%82.html","義興門市","台中市南區復興路一段128號","04-22602308"
"https://twcoupon.com/brandshop-17150-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e7%94%9f%e6%b4%bb%e9%96%80%e5%b8%82.html","生活門市","台中市南區復興路二段71巷70號1樓及忠明南路730巷17號1樓","04-22603843"
"https://twcoupon.com/brandshop-17007-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%b0%91%e4%b8%bb%e9%96%80%e5%b8%82.html","民主門市","台中市南區復興路三段320、322、324、326號","04-22234962"
"https://twcoupon.com/brandshop-17249-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e5%a4%a7%e6%9d%b1%e5%ae%b6%e9%96%80%e5%b8%82.html","大東家門市","台中市南區新榮里復興路三段138、140號","04-22214273"
"https://twcoupon.com/brandshop-17805-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e7%84%a1%e5%b0%be%e7%86%8a%e9%96%80%e5%b8%82.html","無尾熊門市","台中市南區德富路73號75號1樓","04-22605412"
"https://twcoupon.com/brandshop-18416-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%96%b0%e5%ad%b8%e5%92%8c%e9%96%80%e5%b8%82.html","新學和門市","台中市南區學府路70號70-1號72號1樓","04-22856891"
"https://twcoupon.com/brandshop-17689-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e5%be%a9%e6%85%b6%e9%96%80%e5%b8%82.html","復慶門市","台中市南區樹義里大慶街二段5-2號","04-22638927"
"https://twcoupon.com/brandshop-17551-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e9%a0%82%e6%a9%8b%e9%96%80%e5%b8%82.html","頂橋門市","台中市南區興大路338號340號","04-22857908"
"https://twcoupon.com/brandshop-17125-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e4%b9%9d%e5%be%b7%e9%96%80%e5%b8%82.html","九德門市","台中市烏日區九德村中華路43.45.47號1樓","04-23363783"
"https://twcoupon.com/brandshop-16171-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e5%90%89%e5%ae%8f%e9%96%80%e5%b8%82.html","吉宏門市","台中市烏日區九德里20鄰中華路593號","04-23387989"
"https://twcoupon.com/brandshop-15788-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%98%8e%e9%81%93%e4%b8%80%e9%96%80%e5%b8%82.html","明道一門市","台中市烏日區中山路一段497號(蠡海大樓)","04-23362043"
"https://twcoupon.com/brandshop-18669-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e9%bc%8e%e5%a5%bd%e9%96%80%e5%b8%82.html","鼎好門市","台中市烏日區中山路二段289號","04-23380421"
"https://twcoupon.com/brandshop-15104-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%a6%ae%e6%b3%89%e9%96%80%e5%b8%82.html","榮泉門市","台中市烏日區中山路三段1007號","04-23371990"
"https://twcoupon.com/brandshop-18101-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%96%b0%e5%85%89%e5%be%b7%e9%96%80%e5%b8%82.html","新光德門市","台中市烏日區信義街162號1樓","04-23370951"
"https://twcoupon.com/brandshop-14878-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e7%83%8f%e6%97%a5%e9%96%80%e5%b8%82.html","烏日門市","台中市烏日區新興路247號","04-23362682"
"https://twcoupon.com/brandshop-16656-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e5%85%83%e5%ae%8f%e9%96%80%e5%b8%82.html","元宏門市","台中市烏日區溪南路一段722號","04-23357738"
"https://twcoupon.com/brandshop-15867-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%9d%b1%e5%9c%92%e9%96%80%e5%b8%82.html","東園門市","台中市烏日區溪埧里溪南路一段413號","04-23352449"
"https://twcoupon.com/brandshop-14768-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e5%a4%a7%e6%b4%b2%e9%96%80%e5%b8%82.html","大洲門市","台中市神岡區大洲路299之1號","04-25298470"
"https://twcoupon.com/brandshop-15519-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e5%80%8d%e6%b2%85%e9%96%80%e5%b8%82.html","倍沅門市","台中市神岡區中山路473號","04-25633834"
"https://twcoupon.com/brandshop-14853-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e7%a5%9e%e5%af%b6%e9%96%80%e5%b8%82.html","神寶門市","台中市神岡區中正路100號","04-25613400"
"https://twcoupon.com/brandshop-18066-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%96%b0%e5%8c%97%e5%ba%84%e9%96%80%e5%b8%82.html","新北庄門市","台中市神岡區北庄里中山路1320-3號","04-25632407"
"https://twcoupon.com/brandshop-15737-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%89%bf%e8%bb%92%e9%96%80%e5%b8%82.html","承軒門市","台中市神岡區民生路48之7號8號9號","04-25629203"
"https://twcoupon.com/brandshop-16005-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e7%a4%be%e5%8f%a3%e9%96%80%e5%b8%82.html","社口門市","台中市神岡區社口里8鄰中山路736號","04-25618246"
"https://twcoupon.com/brandshop-14851-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e7%a5%9e%e6%b4%b2%e9%96%80%e5%b8%82.html","神洲門市","台中市神岡區國豐路一段88號1樓","04-25284035"
"https://twcoupon.com/brandshop-15665-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e5%a5%87%e6%99%89%e9%96%80%e5%b8%82.html","奇晉門市","台中市神岡區豐洲路469號1樓","04-25202546"
"https://twcoupon.com/brandshop-17883-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e8%a9%a0%e7%8f%8a%e9%96%80%e5%b8%82.html","詠珊門市","台中市梧棲區大智路一段1017號1樓","04-26575417"
"https://twcoupon.com/brandshop-17886-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e8%a9%a0%e5%be%b7%e9%96%80%e5%b8%82.html","詠德門市","台中市梧棲區大智路二段385號","04-26567101"
"https://twcoupon.com/brandshop-17763-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%b8%af%e4%b8%ad%e9%96%80%e5%b8%82.html","港中門市","台中市梧棲區中央路一段666之28號","04-26564037"
"https://twcoupon.com/brandshop-17780-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%b8%af%e8%87%bb%e9%96%80%e5%b8%82.html","港臻門市","台中市梧棲區文昌路333號","04-26563851"
"https://twcoupon.com/brandshop-18306-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%96%b0%e7%ab%a5%e9%96%80%e5%b8%82.html","新童門市","台中市梧棲區台灣大道八段699號","04-26570026"
"https://twcoupon.com/brandshop-15158-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%a2%a7%e6%a3%b2%e9%96%80%e5%b8%82.html","梧棲門市","台中市梧棲區台灣大道八段960號、962號1樓","04-26578003"
"https://twcoupon.com/brandshop-17302-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e5%a4%a7%e7%b6%ad%e9%96%80%e5%b8%82.html","大維門市","台中市梧棲區四維路73、75號","04-26584759"
"https://twcoupon.com/brandshop-16967-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e5%bc%98%e6%96%b0%e9%96%80%e5%b8%82.html","弘新門市","台中市梧棲區永興路一段112號","04-26355306"
"https://twcoupon.com/brandshop-17769-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%b8%af%e5%8d%80%e9%96%80%e5%b8%82.html","港區門市","台中市梧棲區安仁里文化路二段2鄰55號1樓","04-26580687"
"https://twcoupon.com/brandshop-17770-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%b8%af%e5%9f%a0%e9%96%80%e5%b8%82.html","港埠門市","台中市梧棲區港埠路一段989號","04-26562460"
"https://twcoupon.com/brandshop-15471-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e8%8b%b1%e8%8d%83%e9%96%80%e5%b8%82.html","英荃門市","台中市清水區中山路39.41.43號","04-26229642"
"https://twcoupon.com/brandshop-17830-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e8%8f%81%e5%9f%94%e9%96%80%e5%b8%82.html","菁埔門市","台中市清水區中央北路1號","04-26221350"
"https://twcoupon.com/brandshop-17783-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%b8%af%e8%97%9d%e9%96%80%e5%b8%82.html","港藝門市","台中市清水區中社路19號","04-26281895"
"https://twcoupon.com/brandshop-17435-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%b8%85%e5%b3%b0%e9%96%80%e5%b8%82.html","清峰門市","台中市清水區中華路330號、鰲峰路173-3號","04-26226842"
"https://twcoupon.com/brandshop-14874-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%b5%b7%e6%bf%b1%e9%96%80%e5%b8%82.html","海濱門市","台中市清水區中華路429號","04-26281097"
"https://twcoupon.com/brandshop-18266-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%96%b0%e6%b8%85%e6%b0%b4%e9%96%80%e5%b8%82.html","新清水門市","台中市清水區五權路16號1樓、民有路1號1樓","04-26268398"
"https://twcoupon.com/brandshop-17237-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e5%a4%a7%e7%a7%80%e9%96%80%e5%b8%82.html","大秀門市","台中市清水區五權路328號","04-26281748"
"https://twcoupon.com/brandshop-17427-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%b8%85%e4%b8%ad%e9%96%80%e5%b8%82.html","清中門市","台中市清水區北寧里董公街56號","04-26233237"
"https://twcoupon.com/brandshop-16943-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e5%b7%a7%e7%ab%b9%e9%96%80%e5%b8%82.html","巧竹門市","台中市清水區海濱里臨港路五段828、830號1樓","04-26569583"
"https://twcoupon.com/brandshop-15131-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e9%ab%98%e7%be%8e%e7%a5%bf%e9%96%80%e5%b8%82.html","高美祿門市","台中市清水區高美路190號1樓","04-26275803"
"https://twcoupon.com/brandshop-15761-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%98%8c%e8%88%88%e9%96%80%e5%b8%82.html","昌興門市","台中市清水區新興路238號文昌街12-1號","04-26222843"
"https://twcoupon.com/brandshop-17115-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e4%b8%80%e8%b7%af%e7%99%bc%e9%96%80%e5%b8%82.html","一路發門市","台中市清水區鰲峰路580號之15號1樓","04-26577023"
"https://twcoupon.com/brandshop-16009-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e7%a4%be%e5%92%8c%e9%96%80%e5%b8%82.html","社和門市","台中市新社區中和街五段115號1樓","04-25824929"
"https://twcoupon.com/brandshop-17403-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e4%b8%ad%e8%88%88%e5%b6%ba%e9%96%80%e5%b8%82.html","中興嶺門市","台中市新社區中興嶺170之2號1樓","04-25820985"
"https://twcoupon.com/brandshop-17065-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%b0%b8%e6%ba%90%e6%9d%91%e9%96%80%e5%b8%82.html","永源村門市","台中市新社區東山街88-29號30號","04-25825448"
"https://twcoupon.com/brandshop-18186-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%96%b0%e7%a4%be%e9%96%80%e5%b8%82.html","新社門市","台中市新社區興社街四段27之1號","04-25819166"
"https://twcoupon.com/brandshop-16002-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e7%9f%bd%e5%93%81%e9%96%80%e5%b8%82.html","矽品門市","台中市潭子區大豐路三段188號190號","04-25353262"
"https://twcoupon.com/brandshop-16577-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e4%bd%b3%e8%8c%82%e9%96%80%e5%b8%82.html","佳茂門市","台中市潭子區中山路一段17號1樓","04-25346907"
"https://twcoupon.com/brandshop-15896-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%9d%b1%e5%af%b6%e9%96%80%e5%b8%82.html","東寶門市","台中市潭子區昌平路三段152號","04-25344621"
"https://twcoupon.com/brandshop-15613-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%a0%97%e6%9e%97%e9%96%80%e5%b8%82.html","栗林門市","台中市潭子區祥和路169號171號","04-25387300"
"https://twcoupon.com/brandshop-17297-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e5%a4%a7%e9%81%8b%e9%80%9a%e9%96%80%e5%b8%82.html","大運通門市","台中市潭子區復興路一段16號18號","04-25390930"
"https://twcoupon.com/brandshop-15106-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%a6%ae%e6%99%89%e9%96%80%e5%b8%82.html","榮晉門市","台中市潭子區頭張路二段2號","04-25359250"
"https://twcoupon.com/brandshop-17453-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e7%94%9c%e5%9c%92%e9%96%80%e5%b8%82.html","甜園門市","台中市潭子區豐栗路9號","04-25327349"
"https://twcoupon.com/brandshop-16941-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e5%b7%a8%e9%be%8d%e9%96%80%e5%b8%82.html","巨龍門市","台中市龍井區中央路二段273號","04-26397826"
"https://twcoupon.com/brandshop-18135-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%96%b0%e5%ba%84%e9%96%80%e5%b8%82.html","新庄門市","台中市龍井區台灣大道五段232號236號1樓","04-26525538"
"https://twcoupon.com/brandshop-15845-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%9d%b1%e6%b5%b7%e9%96%80%e5%b8%82.html","東海門市","台中市龍井區台灣大道五段3巷43號45號1樓","04-26315975"
"https://twcoupon.com/brandshop-17450-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e7%90%86%e6%83%b3%e9%96%80%e5%b8%82.html","理想門市","台中市龍井區國際街155號157號159號1樓","04-26529013"
"https://twcoupon.com/brandshop-18043-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%96%b0%e4%bb%81%e9%96%80%e5%b8%82.html","新仁門市","台中市龍井區新興路40之3之3號1樓","04-26318428"
"https://twcoupon.com/brandshop-15840-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%9d%b1%e9%a2%a8%e9%96%80%e5%b8%82.html","東風門市","台中市龍井區遠東街3號","04-26521941"
"https://twcoupon.com/brandshop-17970-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e9%88%a6%e8%ad%9c%e9%96%80%e5%b8%82.html","鈦譜門市","台中市龍井區龍門路48之15號","04-26396273"
"https://twcoupon.com/brandshop-18447-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%96%b0%e8%b1%90%e6%b0%91%e9%96%80%e5%b8%82.html","新豐民門市","台中市豐原區三民路93號1樓","04-25209750"
"https://twcoupon.com/brandshop-17175-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e4%b8%89%e8%b1%90%e8%b7%af%e9%96%80%e5%b8%82.html","三豐路門市","台中市豐原區三豐路二段289號","04-25247784"
"https://twcoupon.com/brandshop-18453-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%96%b0%e8%b1%90%e5%af%b6%e9%96%80%e5%b8%82.html","新豐寶門市","台中市豐原區中山路143-2號1樓","04-25299253"
"https://twcoupon.com/brandshop-18551-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e7%91%9e%e8%88%88%e9%96%80%e5%b8%82.html","瑞興門市","台中市豐原區中正路499號","04-25281213"
"https://twcoupon.com/brandshop-16563-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e4%ba%ac%e9%81%94%e9%96%80%e5%b8%82.html","京達門市","台中市豐原區中正路805號","04-25158358"
"https://twcoupon.com/brandshop-16557-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e4%ba%ac%e5%b1%95%e9%96%80%e5%b8%82.html","京展門市","台中市豐原區中正路858號1樓","04-25158368"
"https://twcoupon.com/brandshop-18630-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e8%91%ab%e8%98%86%e5%a2%a9%e9%96%80%e5%b8%82.html","葫蘆墩門市","台中市豐原區水源路127-1號","04-25250701"
"https://twcoupon.com/brandshop-15997-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e7%9b%b4%e8%88%88%e9%96%80%e5%b8%82.html","直興門市","台中市豐原區水源路695號","04-25154228"
"https://twcoupon.com/brandshop-15018-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e5%ba%b7%e6%b3%b0%e9%96%80%e5%b8%82.html","康泰門市","台中市豐原區安康路34、36、38號1樓","04-25297271"
"https://twcoupon.com/brandshop-16558-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e4%ba%ac%e6%b3%b0%e9%96%80%e5%b8%82.html","京泰門市","台中市豐原區成功路195號.西勢路98號","04-25123668"
"https://twcoupon.com/brandshop-18536-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e7%91%9e%e5%bd%ac%e9%96%80%e5%b8%82.html","瑞彬門市","台中市豐原區西安街68號","04-25281288"
"https://twcoupon.com/brandshop-15601-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%99%89%e8%b1%90%e9%96%80%e5%b8%82.html","晉豐門市","台中市豐原區西勢路425號","04-25342864"
"https://twcoupon.com/brandshop-18452-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%96%b0%e8%b1%90%e8%88%88%e9%96%80%e5%b8%82.html","新豐興門市","台中市豐原區東勢里中興路57號","04-25297609"
"https://twcoupon.com/brandshop-18449-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%96%b0%e8%b1%90%e5%96%9c%e9%96%80%e5%b8%82.html","新豐喜門市","台中市豐原區南陽路127號1樓","04-25298405"
"https://twcoupon.com/brandshop-15456-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e8%8c%82%e9%99%bd%e9%96%80%e5%b8%82.html","茂陽門市","台中市豐原區南陽路299之8號299之9號","04-25268191"
"https://twcoupon.com/brandshop-18688-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e8%90%b3%e9%99%bd%e9%96%80%e5%b8%82.html","萳陽門市","台中市豐原區南陽路480號","04-25297014"
"https://twcoupon.com/brandshop-17452-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e7%94%9c%e5%bf%83%e9%96%80%e5%b8%82.html","甜心門市","台中市豐原區圓環東路168、172號1樓","04-25273695"
"https://twcoupon.com/brandshop-15957-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%ac%a3%e4%b8%89%e8%b1%90%e9%96%80%e5%b8%82.html","欣三豐門市","台中市豐原區源豐路89、93、95號1樓","04-25285477"
"https://twcoupon.com/brandshop-18448-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%96%b0%e8%b1%90%e7%94%b0%e9%96%80%e5%b8%82.html","新豐田門市","台中市豐原區豐南街145號","04-25151215"
"https://twcoupon.com/brandshop-15835-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%9d%b1%e6%b4%b2%e9%96%80%e5%b8%82.html","東洲門市","台中市豐原區豐原大道七段488號","04-25285663"
"https://twcoupon.com/brandshop-18550-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e7%91%9e%e6%85%b6%e9%96%80%e5%b8%82.html","瑞慶門市","台中市豐原區豐原大道三段261號","04-25293116"
"https://twcoupon.com/brandshop-14856-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e7%bf%81%e5%ad%90%e9%96%80%e5%b8%82.html","翁子門市","台中市豐原區豐勢路一段669號一樓","04-25132013"
"https://twcoupon.com/brandshop-16825-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%b0%b4%e8%b1%90%e9%96%80%e5%b8%82.html","水豐門市","台中市豐原區鐮村路462號","04-25390920"
"https://twcoupon.com/brandshop-18577-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e8%90%ac%e5%b3%b0%e9%96%80%e5%b8%82.html","萬峰門市","台中市霧峰區中正路146-20號","04-23329875"
"https://twcoupon.com/brandshop-18147-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%96%b0%e4%ba%9e%e5%a4%a7%e9%96%80%e5%b8%82.html","新亞大門市","台中市霧峰區中正路473號475號","04-23302128"
"https://twcoupon.com/brandshop-16449-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e5%9d%91%e5%8f%a3%e9%96%80%e5%b8%82.html","坑口門市","台中市霧峰區中正路563、563-1號","04-23312737"
"https://twcoupon.com/brandshop-18466-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%96%b0%e9%9c%a7%e5%b3%b0%e9%96%80%e5%b8%82.html","新霧峰門市","台中市霧峰區中正路916號","04-23335941"
"https://twcoupon.com/brandshop-17361-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e4%b8%ad%e6%8a%95%e9%96%80%e5%b8%82.html","中投門市","台中市霧峰區中投西路二段388號","04-23302080"
"https://twcoupon.com/brandshop-16934-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e5%9b%9b%e5%be%b7%e9%96%80%e5%b8%82.html","四德門市","台中市霧峰區四德里四德路525之2號","04-23392812"
"https://twcoupon.com/brandshop-17753-7_11-%e5%8f%b0%e4%b8%ad%e5%b8%82-%e6%9c%9d%e7%a7%91%e5%a4%a7%e9%96%80%e5%b8%82.html","朝科大門市","台中市霧峰區吉峰東路168號宿舍大樓","04-23398840"
